Id,price,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,reviews_per_month
724,340,f,2,t,-34.04522214,151.1553647,Apartment,Entire home/apt,4,1,2,2,200,50,0,2,1125,7,100,10,10,10,10,10,10,f,f,strict,1.98
725,180,f,1,f,-33.90344411,151.1742811,House,Entire home/apt,4,1,2,2,600,100,0,5,1125,1,80,10,10,8,10,8,8,f,f,strict,0.04
726,55,f,1,t,-33.87609143,151.2231365,House,Private room,1,1.5,1,1,600,25,20,5,35,1,80,6,4,6,8,10,8,f,f,strict,0.04
727,260,f,1,f,-33.84631782,151.2040061,House,Entire home/apt,4,1,2,2,151,154,26,1,1125,17,100,10,10,10,10,10,9,f,f,strict,4.81
728,250,f,1,t,-33.84494583,151.2242716,Apartment,Entire home/apt,2,1,1,1,250,100,0,5,1125,1,,,,,,,,f,f,strict,0.04
729,65,f,1,f,-33.94602974,151.1961072,Apartment,Private room,2,1,1,1,0,25,0,1,26,1,,,,,,,,t,f,flexible,0.65
730,139,f,1,t,-33.91274063,151.1566477,Apartment,Entire home/apt,2,1,1,1,,,0,7,1125,1,100,10,8,10,10,10,8,t,f,flexible,0.08
731,117,f,1,t,-33.90966275,151.2545178,Apartment,Entire home/apt,3,1,2,1,,,0,3,14,0,,,,,,,,t,f,flexible,
732,300,f,1,f,-33.89129438,151.2722906,House,Private room,2,1.5,1,1,300,,0,1,1125,0,,,,,,,,f,f,flexible,
733,56,f,1,f,-33.87404626,151.2740199,House,Private room,2,1,0,1,,,0,1,1125,0,,,,,,,,t,f,flexible,
734,260,f,1,f,-33.83075693,151.2187696,Apartment,Entire home/apt,5,2,2,5,800,70,25,2,1125,1,80,8,10,10,10,10,10,t,f,strict,1
735,75,f,1,f,-33.78422078,151.071361,Villa,Private room,2,1,1,1,,20,0,1,1125,0,,,,,,,,t,f,moderate,
736,63,f,4,f,-33.88676816,151.2166301,Townhouse,Private room,2,1,1,1,,20,20,1,60,42,93,10,8,10,10,10,10,f,f,flexible,4.1
737,285,f,6,t,-33.88318717,151.1769678,Apartment,Entire home/apt,6,2,2,2,500,125,50,2,60,20,94,10,9,10,10,9,9,t,f,strict,1.33
738,105,f,1,f,-33.87369798,151.2263653,Apartment,Entire home/apt,2,1,0,1,,65,0,13,1125,17,92,10,9,10,10,9,9,f,f,strict,1.57
739,180,f,1,t,-33.77262539,151.2792089,Apartment,Entire home/apt,4,1,2,2,0,80,0,1,1125,1,80,10,8,10,10,10,8,t,f,moderate,1
740,200,f,1,t,-33.88208673,151.2710846,Apartment,Entire home/apt,4,1,2,2,,100,0,1,1125,0,,,,,,,,f,f,strict,
741,60,t,1,t,-33.85447115,151.1344815,Apartment,Private room,2,1,1,1,0,10,10,1,1125,0,,,,,,,,f,f,moderate,
742,110,f,8,f,-33.87454046,151.105293,Apartment,Entire home/apt,2,1,1,2,600,100,0,3,1125,0,,,,,,,,t,f,moderate,
743,150,f,1,t,-33.83950514,151.2053481,Apartment,Entire home/apt,4,1,0,2,250,50,50,3,10,6,100,10,10,10,10,10,10,f,f,flexible,0.24
744,120,f,1,t,-33.9042415,151.1539345,House,Entire home/apt,4,1,2,3,200,100,50,3,1125,8,83,9,8,10,10,9,9,f,f,strict,0.24
745,38,f,2,f,-33.75422911,151.0634815,House,Private room,1,1,1,1,200,20,6,14,1125,1,100,10,10,10,10,10,10,t,f,flexible,0.6
746,48,f,3,f,-33.89964113,151.1765908,House,Private room,2,1,1,1,,,0,1,1125,2,100,10,9,10,10,10,10,t,f,flexible,2
747,101,f,2,t,-33.87964088,151.2541658,Apartment,Private room,2,1,1,1,500,65,65,3,1125,2,100,10,10,10,10,10,9,f,f,strict,0.14
748,200,f,1,t,-33.90073765,151.1909711,House,Entire home/apt,2,1,1,1,,,0,1,1125,1,100,10,10,10,10,10,10,f,f,flexible,0.04
749,85,f,1,t,-33.87825991,151.2242411,House,Private room,2,1.5,1,1,,,0,1,1125,0,,,,,,,,f,f,flexible,
750,150,f,1,f,-33.90492867,151.2534467,Apartment,Entire home/apt,3,1,2,2,500,,0,5,11,0,,,,,,,,t,f,flexible,
751,290,f,1,f,-33.88349517,151.2798361,House,Entire home/apt,5,1,3,3,0,85,0,4,7,1,80,8,8,10,10,8,8,f,f,strict,1
752,170,f,1,f,-33.82326179,151.2302675,House,Entire home/apt,4,1,2,2,0,50,45,2,8,5,100,10,10,10,10,10,10,f,f,flexible,1.44
753,325,f,1,f,-33.89826282,151.2730997,Apartment,Entire home/apt,4,1,2,4,1500,,95,2,1125,0,,,,,,,,f,f,moderate,
754,401,f,91,t,-33.88641444,151.238603,House,Entire home/apt,6,2,2,0,1000,200,0,5,1125,1,100,10,10,10,10,10,10,f,f,strict,0.48
755,60,f,1,t,-33.88333349,151.277734,House,Private room,2,0.5,1,1,,,0,3,1125,0,,,,,,,,t,f,flexible,
756,36,f,1,f,-33.78646211,150.9974627,Apartment,Private room,1,1,1,1,,,0,1,1125,1,,,,,,,,f,f,flexible,1
757,80,t,1,t,-33.8892121,151.1575196,Guesthouse,Entire home/apt,2,1,1,1,150,50,15,5,65,56,92,9,9,10,10,9,9,f,f,moderate,0.93
758,387,f,1,t,-33.89656522,151.2623692,House,Entire home/apt,4,2,3,4,1000,100,0,7,22,2,100,10,10,10,10,10,9,f,f,strict,0.08
759,55,f,1,f,-33.82368064,151.1971768,Apartment,Private room,1,1,1,1,,,0,7,1125,1,100,10,10,,10,,,t,f,strict,0.16
760,129,f,1,t,-33.92559624,151.2557943,Apartment,Entire home/apt,4,1,2,3,750,50,25,6,21,2,90,10,10,10,10,10,10,f,f,strict,0.03
761,30,f,1,f,-33.92230097,151.2327296,Apartment,Private room,2,1,1,1,,,0,1,1125,0,,,,,,,,f,f,flexible,
762,60,f,1,t,-33.9061524,151.1811307,House,Private room,2,2,1,1,,,0,1,1125,0,,,,,,,,f,f,flexible,
763,65,f,1,t,-33.75681297,151.2940749,Apartment,Entire home/apt,2,1,1,1,,,0,1,1125,3,100,10,10,10,10,10,10,t,f,flexible,0.23
764,300,f,3,t,-33.83542191,151.2019881,House,Entire home/apt,6,3,4,5,,120,50,30,1125,42,97,10,10,10,10,10,10,f,f,moderate,1.42
765,180,f,1,f,-33.92520812,151.2500547,Apartment,Entire home/apt,4,1,2,2,,,0,6,8,1,20,2,2,10,10,10,2,f,f,strict,1
766,53,f,1,f,-33.89644372,151.1964733,Apartment,Private room,1,1,1,1,,,0,5,16,1,100,10,8,10,10,8,8,f,f,moderate,0.09
767,95,f,1,t,-33.81890313,151.2466333,Apartment,Entire home/apt,2,1,1,1,500,75,0,4,28,2,80,9,8,9,10,10,9,f,f,strict,0.13
768,150,f,1,f,-33.8394768,151.1982789,Apartment,Entire home/apt,3,1,2,2,150,50,0,7,21,1,100,10,10,10,10,10,10,f,f,strict,0.06
769,200,f,1,t,-33.89233973,151.2485964,Apartment,Entire home/apt,2,1,1,1,300,0,0,7,1125,0,,,,,,,,f,f,strict,
770,390,t,49,t,-33.87668074,151.217192,Apartment,Entire home/apt,2,1,1,1,2000,150,0,4,365,3,93,10,9,10,10,10,9,f,t,strict,0.13
771,39,f,1,f,-33.79522442,151.2708804,Apartment,Private room,1,1,1,1,,,30,60,1125,0,,,,,,,,f,f,flexible,
772,98,f,7,f,-33.88777972,151.1947322,Apartment,Entire home/apt,2,1,1,1,200,60,0,1,14,7,91,9,9,9,10,9,10,t,t,moderate,7
773,200,f,1,f,-33.89452609,151.1870122,House,Entire home/apt,4,1,2,2,,55,0,2,3,3,87,9,9,10,9,10,8,f,f,moderate,0.12
774,80,f,1,t,-33.89252364,151.2007137,Apartment,Private room,2,1,1,1,0,0,20,1,1125,3,100,9,9,9,10,10,9,t,f,strict,3
775,84,f,1,t,-33.88727796,151.1931073,House,Private room,2,1,1,1,200,50,50,1,92,0,,,,,,,,t,f,flexible,
776,229,f,4,f,-33.84812685,151.0735922,Apartment,Entire home/apt,6,2,2,3,500,100,35,1,1125,8,95,9,9,10,10,10,9,f,f,strict,4.8
777,44,f,1,f,-33.87931853,151.1812444,Apartment,Shared room,1,1,1,1,,,0,15,60,0,,,,,,,,f,f,flexible,
778,65,f,1,t,-33.69223638,151.100177,House,Private room,2,1,1,1,,,0,1,1125,24,93,10,9,10,10,10,10,f,f,flexible,1.58
779,140,f,1,f,-33.75661589,151.2907304,Apartment,Entire home/apt,3,1,2,2,250,50,0,2,40,1,100,10,10,10,10,10,10,f,f,strict,0.54
780,100,f,1,t,-33.88998751,151.1933615,Apartment,Entire home/apt,2,1,0,1,150,50,0,12,3000,19,94,10,9,10,10,10,9,f,f,moderate,1.38
781,99,f,2,t,-33.8847629,151.2687958,Apartment,Entire home/apt,5,1,2,2,0,15,0,4,1125,4,87,9,9,10,10,10,9,t,f,moderate,0.51
782,99,f,5,t,-33.88426207,151.2159581,House,Private room,2,1,1,1,500,0,0,1,1125,14,99,10,10,10,10,10,10,t,f,strict,7
783,160,t,1,f,-33.88716515,151.2572725,Apartment,Entire home/apt,3,1,2,2,800,130,25,5,31,27,96,10,10,10,10,9,9,f,f,strict,0.99
784,275,f,1,t,-33.87652442,151.1855907,House,Entire home/apt,2,1,1,1,1595,90,0,5,1125,0,,,,,,,,f,f,strict,
785,150,f,28,f,-33.72878268,150.7040912,Apartment,Entire home/apt,7,1.5,2,5,1000,,30,7,1125,6,100,10,10,10,10,10,10,f,f,strict,0.25
786,75,f,1,t,-33.89367541,151.2003619,House,Private room,2,1.5,1,1,,25,20,1,1125,10,96,10,10,10,10,9,9,f,f,strict,0.67
787,48,t,3,t,-33.73489768,151.0453883,Townhouse,Private room,2,1.5,1,1,,,12,1,7,6,97,10,10,10,10,10,10,f,f,flexible,0.29
788,99,f,1,t,-33.90424687,151.266876,Apartment,Entire home/apt,3,1,2,2,500,100,0,4,20,1,60,10,4,10,10,10,8,f,f,strict,0.17
789,80,f,2,t,-33.91442864,151.2460175,Apartment,Private room,2,1,1,1,,,0,1,1125,9,96,9,10,9,10,10,10,f,f,flexible,0.23
790,115,f,1,t,-33.82188317,151.1954085,Apartment,Entire home/apt,4,1,1,1,300,80,30,2,1125,2,90,9,10,10,10,9,9,f,f,strict,0.18
791,300,f,1,f,-34.05319134,151.0056022,House,Entire home/apt,6,2,4,4,,150,0,4,7,1,100,10,10,10,10,10,10,f,f,strict,1
792,145,t,1,f,-33.54123409,151.2372431,Cabin,Entire home/apt,4,1,0,3,500,75,30,2,60,48,100,10,10,10,10,10,10,f,f,moderate,5.39
793,131,t,2,t,-33.88612974,151.206821,Apartment,Entire home/apt,4,1,1,2,200,100,20,1,1125,9,98,10,10,10,10,10,10,f,f,flexible,2.62
794,49,f,4,f,-33.97029136,151.1007197,Guesthouse,Private room,4,1,2,2,300,40,30,1,1125,0,,,,,,,,t,f,flexible,
795,117,f,1,f,-33.87849154,151.2218728,Apartment,Entire home/apt,2,1,0,1,297,60,19,1,1125,1,100,10,10,10,10,10,10,f,f,moderate,1
796,75,f,1,f,-33.89087679,151.2062832,Townhouse,Private room,2,1,1,1,,,0,3,13,0,,,,,,,,f,f,strict,
797,70,f,16,f,-33.9127562,151.1079703,Apartment,Private room,3,1,1,2,200,60,30,1,1125,1,100,10,10,10,10,10,10,t,f,moderate,0.48
798,224,f,2,f,-33.83144541,151.2211352,Apartment,Entire home/apt,2,1,1,1,850,125,25,7,20,0,,,,,,,,f,f,strict,
799,150,f,1,f,-33.84788747,151.2104385,Apartment,Private room,2,1,0,1,,,0,1,1125,1,100,10,10,10,10,10,10,t,f,strict,1
800,150,f,1,f,-33.74180749,151.1233941,House,Entire home/apt,8,3,4,8,,,0,7,31,2,100,6,8,10,8,10,8,t,f,moderate,0.15
801,95,f,1,t,-33.87292743,151.2268899,Apartment,Entire home/apt,3,1,0,2,,15,0,2,1125,8,90,9,8,10,10,10,9,t,f,flexible,0.41
802,259,f,2,f,-33.88400887,151.2024839,Apartment,Entire home/apt,6,2,2,4,800,120,30,2,1125,25,94,10,9,10,10,10,9,t,t,strict,4.31
803,150,f,1,f,-33.966258,151.0685309,House,Entire home/apt,3,2.5,2,2,,,0,3,1125,1,100,10,10,10,10,10,10,t,f,flexible,1
804,248,f,39,f,-33.92370257,151.2549171,Apartment,Entire home/apt,6,1,2,3,500,85,35,2,1125,2,90,9,8,10,10,10,9,f,f,strict,2
805,224,f,2,t,-33.87923941,151.2227838,Apartment,Entire home/apt,2,1,1,1,500,110,90,4,1125,1,,,,,,,,f,f,strict,0.07
806,61,f,1,f,-33.83130368,151.2147263,Apartment,Private room,2,1,1,1,,,0,2,10,0,,,,,,,,t,f,flexible,
807,401,f,7,f,-33.79756049,151.2871858,Apartment,Entire home/apt,6,2,2,3,2000,,0,1,1125,2,100,10,10,10,9,10,10,f,f,strict,0.23
808,75,t,1,t,-33.8213713,151.2421611,House,Private room,3,1,1,2,0,45,0,2,1125,32,98,10,10,10,10,10,10,f,f,moderate,2.2
809,80,f,2,f,-33.78744801,151.288668,Apartment,Private room,2,1,2,1,300,60,0,3,6,0,,,,,,,,t,f,strict,
810,55,f,1,f,-33.91569792,151.167718,House,Private room,2,1,1,1,200,10,30,1,30,6,85,10,9,10,10,10,9,f,f,flexible,1.06
811,28,f,3,f,-33.87865656,151.1058164,Condominium,Shared room,3,1,1,2,,,0,2,1125,0,,,,,,,,t,f,flexible,
812,285,f,1,f,-33.92628113,151.2316987,House,Entire home/apt,5,2,3,3,500,100,25,5,22,0,,,,,,,,t,f,moderate,
813,175,f,6,t,-33.88901951,151.2783812,Apartment,Entire home/apt,5,1,2,2,,195,50,2,200,7,100,10,10,10,10,10,10,f,f,strict,0.11
814,41,f,1,f,-33.87927084,151.2183834,House,Private room,1,2,1,1,,25,0,7,12,1,100,10,10,10,10,10,10,t,f,flexible,0.16
815,126,f,20,t,-33.88099771,151.1986992,Bed & Breakfast,Private room,2,2,1,2,,39,39,2,90,3,100,10,10,10,10,10,10,f,f,strict,0.49
816,41,f,1,f,-33.78004719,151.1158038,Apartment,Private room,1,1,1,1,0,0,15,1,13,3,100,10,10,10,10,10,10,t,f,flexible,0.38
817,90,f,2,t,-33.79564073,151.2706634,Bed & Breakfast,Private room,1,2,1,1,400,20,0,2,1125,4,100,10,10,10,10,10,10,t,f,strict,0.11
818,160,f,198,f,-33.87592311,151.2138066,Apartment,Entire home/apt,3,1,0,2,400,170,30,2,1125,56,92,10,9,9,9,10,9,t,f,strict,2.51
819,79,f,3,f,-33.98286114,151.1257335,Cabin,Entire home/apt,2,1,1,1,200,59,15,1,1125,59,91,9,10,10,10,9,9,t,f,strict,2.53
820,126,f,1,f,-33.91793522,151.2512428,Apartment,Entire home/apt,3,1,1,2,500,70,0,1,14,5,88,8,9,10,10,9,9,f,f,strict,0.27
821,85,t,1,t,-33.82144618,151.1829263,House,Private room,2,1,1,1,250,20,35,2,15,39,100,10,10,10,10,10,10,f,f,moderate,3.35
822,205,f,37,t,-33.87561763,151.2135858,Apartment,Entire home/apt,6,1,0,4,500,,18,2,1125,3,87,9,9,10,10,10,9,f,f,strict,0.3
823,250,f,1,t,-33.91916219,151.2592763,Apartment,Entire home/apt,4,1,2,2,150,150,25,2,10,12,90,9,9,8,9,10,9,f,f,moderate,1.97
824,75,f,2,t,-33.89129225,151.2827619,Apartment,Private room,2,1,2,1,0,0,25,2,1125,0,,,,,,,,f,f,strict,
825,84,t,2,t,-33.85877013,151.1767407,House,Private room,2,1,1,1,500,50,75,2,45,15,97,9,10,10,10,9,9,f,f,strict,1.59
826,90,f,1,f,-33.94565025,151.2408866,Apartment,Entire home/apt,5,2,2,3,150,30,50,2,10,1,80,10,8,10,10,10,10,t,f,flexible,0.29
827,109,f,1,f,-33.88960081,151.2726845,Apartment,Entire home/apt,2,1,0,1,0,40,0,3,25,3,100,10,10,10,10,10,10,t,f,moderate,0.24
828,139,f,1,t,-33.92523627,151.253594,Apartment,Entire home/apt,2,1,1,1,,,0,5,21,7,100,10,10,10,10,10,10,f,f,strict,0.68
829,90,f,1,f,-33.7830489,151.2909164,Apartment,Entire home/apt,2,1,1,2,130,,0,1,1125,0,,,,,,,,f,f,flexible,
830,100,f,1,f,-33.91298285,151.2464976,Apartment,Entire home/apt,4,1,2,2,,,0,7,365,0,,,,,,,,f,f,flexible,
831,49,t,1,f,-33.90398147,151.1756791,House,Private room,2,1.5,1,1,0,20,0,1,90,11,96,10,10,10,10,10,10,t,f,flexible,3.59
832,70,t,2,t,-33.88815078,151.261728,Apartment,Private room,2,1,1,1,0,0,20,1,1125,0,,,,,,,,f,f,flexible,
833,131,f,1,f,-33.64319206,151.2915831,Guesthouse,Private room,4,1,0,2,0,25,25,2,1125,1,100,10,10,10,10,10,10,f,f,moderate,1
834,188,f,2,f,-33.84048578,151.1056685,Apartment,Entire home/apt,6,2,2,3,0,135,0,2,1125,3,93,10,10,10,10,9,10,t,f,moderate,2.14
835,65,f,1,t,-33.90457905,151.2664495,Apartment,Private room,1,1,1,1,400,70,0,3,1125,0,,,,,,,,f,f,flexible,
836,279,f,27,f,-33.87480448,151.1925921,Apartment,Entire home/apt,6,2,2,5,0,75,0,1,1125,18,97,10,10,10,10,10,10,t,f,flexible,6.59
837,70,f,2,f,-33.82510038,151.2101994,Apartment,Private room,2,1,1,1,,,0,2,40,0,,,,,,,,t,f,flexible,
838,346,f,91,t,-33.89164109,151.2640421,Apartment,Entire home/apt,4,2,2,3,500,200,0,5,1125,1,20,6,6,2,2,8,2,f,f,strict,0.1
839,100,f,1,f,-33.90568844,151.1453664,Apartment,Private room,2,1,0,1,600,0,0,1,1125,1,,,,,,,,f,f,moderate,1
840,229,t,1,t,-33.664833,151.3160656,House,Entire home/apt,6,1,2,4,500,90,30,1,28,21,98,10,10,10,10,10,10,f,t,strict,3.91
841,179,t,11,f,-33.82799389,151.0862498,Apartment,Entire home/apt,3,1,2,2,500,109,0,2,1125,1,100,10,10,10,10,10,10,t,f,strict,0.61
842,115,f,1,t,-33.86816156,151.2050768,Apartment,Private room,2,1,1,1,450,10,0,1,28,38,98,10,10,10,10,10,10,f,f,moderate,5.48
843,49,f,5,f,-33.9582929,151.1296119,House,Private room,1,1,1,1,,,50,1,1125,0,,,,,,,,f,f,flexible,
844,248,f,1,f,-33.64903241,151.3035459,House,Entire home/apt,4,1,2,2,1000,150,50,4,1125,1,100,10,8,10,10,10,10,f,f,moderate,0.05
845,139,f,1,t,-33.91339952,151.1264113,House,Entire home/apt,5,1,4,3,,100,0,1,1125,3,80,9,9,9,8,9,9,f,f,strict,0.09
846,200,f,1,t,-33.88114441,151.2577916,Apartment,Entire home/apt,2,1,1,1,,,0,3,1125,7,97,10,9,10,10,10,9,f,f,moderate,0.21
847,229,f,205,t,-33.89305614,151.2681996,Apartment,Entire home/apt,5,0.5,2,4,500,100,0,2,1125,0,,,,,,,,t,f,strict,
848,115,f,1,f,-33.78439608,151.2692116,Apartment,Entire home/apt,5,2,2,4,,,0,15,1125,0,,,,,,,,f,f,strict,
849,139,f,1,f,-33.73362478,151.3003714,Other,Entire home/apt,3,1,2,2,,,0,4,365,2,100,10,10,10,10,10,10,f,f,strict,2
850,70,t,1,f,-33.99973427,151.0416947,Apartment,Entire home/apt,4,1,2,3,,50,15,1,45,34,96,10,10,10,10,9,10,t,f,strict,3.03
851,80,f,2,f,-33.87942572,151.1852778,House,Private room,2,2,1,1,,40,20,6,1125,1,80,8,6,10,10,8,8,f,f,strict,1
852,126,f,3,t,-33.88023901,151.1801032,Apartment,Entire home/apt,2,1,1,1,600,120,0,5,32,1,80,8,10,10,10,10,8,f,f,strict,1
853,100,f,1,t,-33.88549388,151.265745,Apartment,Entire home/apt,6,2,3,3,500,80,0,1,4,0,,,,,,,,t,f,moderate,
854,221,f,1,f,-33.90071127,151.256215,House,Entire home/apt,4,1,2,3,,,0,10,18,1,100,8,10,,,,,f,f,strict,0.11
855,188,f,1,f,-33.84757155,151.1379492,Apartment,Entire home/apt,4,1,2,2,2500,75,0,2,37,2,100,9,8,10,10,9,9,f,f,flexible,0.16
856,120,f,1,f,-33.90313593,151.1677315,House,Private room,1,1,1,1,120,10,0,1,30,0,,,,,,,,f,f,flexible,
857,100,f,2,t,-33.92157147,151.2253373,Apartment,Entire home/apt,4,1,2,2,2360,50,20,1,1125,0,,,,,,,,f,f,flexible,
858,229,f,1,t,-33.88842306,151.2651163,Apartment,Entire home/apt,4,1,2,3,800,70,0,3,10,0,,,,,,,,t,f,strict,
859,100,f,1,f,-33.88809995,151.1981917,Apartment,Private room,1,1,1,1,,,0,3,1125,1,80,10,10,10,10,10,6,f,f,flexible,0.08
860,49,f,1,f,-33.72528554,150.931307,House,Private room,1,1,0,1,,,0,1,1125,0,,,,,,,,f,f,flexible,
861,198,f,1,t,-33.8754247,151.2398943,Apartment,Entire home/apt,2,1,1,1,300,70,0,2,1125,10,100,10,10,10,10,10,10,f,f,strict,1.02
862,180,t,2,t,-33.89944056,151.1838106,House,Entire home/apt,4,1,2,2,,,0,3,1125,43,98,10,10,10,10,10,10,t,t,moderate,4.17
863,165,f,2,t,-33.87681557,151.2035602,Apartment,Entire home/apt,4,1,1,2,200,40,20,2,1125,79,93,10,9,10,10,10,9,f,f,strict,4.29
864,126,f,2,t,-33.87208634,151.2269787,Apartment,Entire home/apt,2,1,0,1,200,55,0,3,1125,69,89,9,8,10,10,10,9,f,f,strict,2.68
865,70,f,1,f,-33.83424158,151.2097563,Apartment,Private room,2,1,1,1,,,0,3,14,2,100,10,10,10,10,9,10,f,f,strict,2
866,224,f,1,t,-33.89661384,151.2704805,Apartment,Entire home/apt,4,2,3,2,0,100,0,4,1125,3,100,10,10,10,10,10,10,f,f,moderate,0.19
867,96,f,1,f,-33.8310479,151.0858501,Apartment,Entire home/apt,3,2,2,2,,,30,2,6,1,,,,,,,,t,f,moderate,0.1
868,396,f,2,t,-33.85791532,151.1847852,House,Entire home/apt,6,2,3,3,1000,120,100,4,42,1,100,10,8,10,10,10,10,f,f,strict,0.94
869,150,f,1,f,-33.89384132,151.2632536,Apartment,Entire home/apt,2,1,1,1,,50,0,2,1125,0,,,,,,,,f,f,flexible,
870,49,f,2,t,-33.78609818,151.1023129,House,Private room,5,2.5,5,5,200,20,50,3,1125,1,80,8,6,8,6,6,6,f,f,moderate,0.04
871,106,f,1,f,-33.71750241,151.298455,Apartment,Entire home/apt,3,1,2,2,,,0,2,1125,1,80,10,8,10,10,10,10,t,f,flexible,0.3
872,84,f,5,t,-33.88290758,151.2118522,Townhouse,Private room,2,1,1,1,500,0,0,1,1125,36,95,9,9,10,10,10,9,t,f,strict,6.39
873,110,t,1,t,-34.0531028,151.1346506,Cabin,Entire home/apt,2,1,1,1,130,0,0,1,1125,146,95,10,10,10,10,10,10,f,f,strict,3.82
874,250,f,1,t,-33.88412638,151.2719175,Apartment,Entire home/apt,2,1,1,1,700,50,0,5,7,0,,,,,,,,f,f,strict,
875,160,f,1,f,-33.88196616,151.2174166,Apartment,Entire home/apt,2,1,1,1,,,0,2,7,4,100,10,10,10,10,10,10,f,f,flexible,0.5
876,100,f,3,t,-34.00479517,150.8582825,Townhouse,Entire home/apt,7,1,3,5,500,300,20,21,1124,1,100,10,10,10,10,8,10,t,f,strict,0.33
877,98,t,1,t,-33.90411484,151.194314,Apartment,Entire home/apt,4,1,0,2,150,40,0,2,50,89,98,10,10,10,10,9,10,f,f,moderate,3.6
878,91,f,2,f,-33.89038946,151.19427,House,Entire home/apt,2,1,2,2,,25,0,4,14,0,,,,,,,,f,f,flexible,
879,90,f,1,t,-33.87594517,151.2236606,Apartment,Private room,2,1,1,1,0,0,0,6,1125,4,100,10,10,10,10,10,10,f,f,moderate,0.32
880,216,f,28,f,-33.87130679,151.2199138,Apartment,Entire home/apt,5,1,2,5,500,150,55,1,1125,0,,,,,,,,t,f,moderate,
881,60,f,1,f,-33.90377089,151.1874933,House,Private room,2,1,1,1,,25,0,1,90,7,94,9,9,10,10,9,9,f,f,moderate,0.2
882,44,f,1,f,-33.91984254,151.2264756,Villa,Private room,1,1,1,1,,10,0,6,60,0,,,,,,,,f,f,moderate,
883,120,f,1,f,-33.91541837,151.23925,House,Private room,2,1,1,1,,,0,4,1125,0,,,,,,,,t,f,flexible,
884,100,f,2,f,-33.87316776,151.2232306,Apartment,Private room,2,1,1,1,250,35,0,1,1125,24,92,10,9,10,10,10,9,f,f,flexible,2.14
885,80,t,1,t,-33.86185559,151.1669157,Apartment,Private room,2,1,1,1,,,0,4,1125,13,95,10,10,10,10,10,10,f,f,flexible,0.53
886,139,f,198,f,-33.89650874,151.2734554,Apartment,Entire home/apt,2,1,0,1,250,170,0,3,1125,9,88,9,9,10,9,10,9,t,f,strict,2.6
887,74,f,3,f,-33.89980385,151.1670347,House,Private room,1,2,1,1,,,35,3,21,1,,,,,,,,f,f,strict,1
888,95,f,1,t,-33.72891007,151.2992033,Apartment,Private room,2,1,1,1,,,0,2,1125,30,98,10,10,10,10,10,10,f,f,moderate,0.81
889,63,f,1,t,-33.75047095,151.2880398,Apartment,Private room,2,1,1,1,,25,0,2,1125,7,100,10,10,10,10,10,10,f,f,moderate,0.49
890,52,f,14,t,-33.89045934,151.2066167,House,Private room,2,2,1,1,0,80,15,4,90,24,78,8,7,9,9,9,8,f,f,flexible,0.73
891,39,f,1,f,-33.95083851,151.0150619,Apartment,Private room,1,1,1,1,0,0,0,2,1125,2,100,10,10,10,10,9,10,f,f,moderate,1.18
892,179,f,1,t,-33.88779512,151.122422,Apartment,Entire home/apt,4,1,2,2,,50,30,1,1125,57,98,10,10,10,10,10,10,t,f,flexible,4.96
893,52,f,1,f,-33.89856474,151.1060571,Apartment,Private room,1,1,1,1,0,10,0,1,1125,2,100,10,10,10,10,10,8,f,f,flexible,0.48
894,126,f,1,f,-33.91117506,151.2067579,Apartment,Entire home/apt,2,1,1,1,,80,0,1,1125,2,100,9,10,10,10,10,10,f,f,strict,0.09
895,150,f,1,t,-33.68635209,151.3010952,House,Entire home/apt,5,2,3,3,0,150,0,7,1125,0,,,,,,,,t,f,moderate,
896,155,f,8,t,-33.82037491,151.2475331,Apartment,Entire home/apt,2,1,1,1,500,80,0,2,1125,0,,,,,,,,f,f,strict,
897,325,f,1,t,-33.92100315,151.2535501,Apartment,Entire home/apt,6,2,3,3,300,120,0,2,6,1,80,8,8,6,8,10,10,f,f,flexible,0.11
898,150,f,1,t,-33.87911898,151.2149896,Apartment,Entire home/apt,2,1,1,1,400,73,0,2,28,96,91,9,9,10,10,10,9,f,f,strict,2.79
899,170,f,2,f,-33.87426338,151.2597366,Apartment,Entire home/apt,5,1,3,3,0,50,0,2,4,2,90,9,9,10,10,10,10,t,f,flexible,2
900,150,f,3,f,-33.62488248,151.329572,House,Private room,4,1,1,3,0,0,20,2,1125,0,,,,,,,,f,f,flexible,
901,87,f,4,f,-33.86293816,151.0486796,Apartment,Private room,4,2,1,3,,50,10,2,1125,2,100,10,10,10,10,10,10,f,f,strict,0.39
902,35,f,2,f,-33.76445931,150.8175559,Apartment,Private room,1,1,1,1,,,15,1,1125,3,93,10,9,9,10,9,10,t,f,moderate,2.2
903,205,f,2,f,-33.88108057,151.1709975,Townhouse,Entire home/apt,4,3,2,2,0,0,0,1,120,4,95,10,9,10,10,10,9,t,f,moderate,2.31
904,250,f,1,f,-33.40180019,150.9778125,Cabin,Entire home/apt,5,1.5,2,3,200,30,20,1,42,0,,,,,,,,f,f,flexible,
